Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00-05:00,266.87577993398537,275.37639803213443,263.81715878146275,275.0784912109375,23299700,0.0,0.0
2020-12-29 00:00:00-05:00,275.02881940193726,278.5641213786778,274.3634538345385,274.8599853515625,16383000,0.0,0.0
2020-12-30 00:00:00-05:00,276.02187945984275,276.15095219593917,269.82514558620073,269.9840393066406,11803800,0.0,0.0
2020-12-31 00:00:00-05:00,270.1131494272033,275.1678367117642,267.93833892462425,271.2651062011719,12900400,0.0,0.0
2021-01-04 00:00:00-05:00,272.87385574481715,273.09233082170965,263.3603253365964,267.0743713378906,15106100,0.0,0.0
2021-01-05 00:00:00-05:00,266.4288695415241,270.5103437529115,266.34940753357716,269.09027099609375,9871600,0.0,0.0
2021-01-06 00:00:00-05:00,260.18251878562035,265.8926313162208,258.2063330163895,261.4834289550781,24354100,0.0,0.0
2021-01-07 00:00:00-05:00,264.0554674234832,269.7258491356457,262.94324162066465,266.8757629394531,15789800,0.0,0.0
2021-01-08 00:00:00-05:00,266.44875469224866,267.08432961533265,261.35433620233744,265.7138977050781,18528300,0.0,0.0
2021-01-11 00:00:00-05:00,258.6731296928187,261.6423791517238,254.1248829763416,255.05836486816406,30412300,0.0,0.0
2021-01-12 00:00:00-05:00,254.8497991205477,257.9183605943093,248.56370760987795,249.3482208251953,26383500,0.0,0.0
2021-01-13 00:00:00-05:00,249.80503713335122,252.188382619965,247.4713326816302,249.8944091796875,19528900,0.0,0.0
2021-01-14 00:00:00-05:00,251.64219985880376,253.2608976661095,242.91318130890528,243.93603515625,29739400,0.0,0.0
2021-01-15 00:00:00-05:00,246.1803582278421,252.09902149522745,245.44550116665312,249.61636352539062,24942900,0.0,0.0
2021-01-19 00:00:00-05:00,255.11791059696782,260.38116333981225,250.9669140103909,259.2887878417969,28028500,0.0,0.0
2021-01-20 00:00:00-05:00,267.0644042540832,268.444776262039,261.77139221611213,265.6244812011719,25199900,0.0,0.0
2021-01-21 00:00:00-05:00,267.39219883730624,271.70208935816214,265.6344576307383,270.9771423339844,20838700,0.0,0.0
2021-01-22 00:00:00-05:00,270.1231077356851,276.5382869759463,270.1131674066485,272.5958251953125,21954000,0.0,0.0
2021-01-25 00:00:00-05:00,276.21058498544335,278.15698017441997,269.6265717881597,276.08148193359375,19087000,0.0,0.0
2021-01-26 00:00:00-05:00,276.21056454490656,283.41027148201056,275.88283677509816,280.0934143066406,19373600,0.0,0.0
2021-01-27 00:00:00-05:00,280.57013844262696,281.4837699008926,266.26009441224045,270.2522277832031,35346200,0.0,0.0
2021-01-28 00:00:00-05:00,275.2572773646142,284.80063140699815,262.8638668149218,263.1617736816406,37758800,0.0,0.0
2021-01-29 00:00:00-05:00,263.45964586527754,264.71091515254716,253.08215396222317,256.5379943847656,30389500,0.0,0.0
2021-02-01 00:00:00-05:00,257.71975684833694,262.33752508224313,253.14174993490226,260.1925048828125,22914300,0.0,0.0
2021-02-02 00:00:00-05:00,262.16867372961775,266.9850361074179,261.44372671411134,265.227294921875,17320800,0.0,0.0
2021-02-03 00:00:00-05:00,263.7774086978428,267.3325914717765,262.00975763949117,264.8002624511719,14223400,0.0,0.0
2021-02-04 00:00:00-05:00,265.157769593735,266.2997860181599,262.168640172673,264.641357421875,16060000,0.0,0.0
2021-02-05 00:00:00-05:00,264.94923410714415,267.3028192101267,263.82709821386266,266.240234375,12454400,0.0,0.0
2021-02-08 00:00:00-05:00,266.88567286752715,267.98795821608473,263.16168673449187,264.730712890625,13755200,0.0,0.0
2021-02-09 00:00:00-05:00,264.59177204978135,271.49357368908437,263.9065559898149,267.5809020996094,14613400,0.0,0.0
2021-02-10 00:00:00-05:00,270.56003283147004,271.900643668277,265.86283382095326,269.9840393066406,14687200,0.0,0.0
2021-02-11 00:00:00-05:00,270.00393789566357,271.6821866351648,266.627499147351,268.51434326171875,12828600,0.0,0.0
2021-02-12 00:00:00-05:00,268.6434160254985,269.2988413011865,266.4785457640893,268.6235656738281,9097600,0.0,0.0
2021-02-16 00:00:00-05:00,268.9214652817526,274.68124922947464,268.17666798465854,272.0694885253906,15417200,0.0,0.0
2021-02-17 00:00:00-05:00,269.3584178007569,272.0694908959175,267.7099294654533,271.6722717285156,12763200,0.0,0.0
2021-02-18 00:00:00-05:00,267.70001482832095,270.0635097465597,264.1845631303574,267.5212707519531,15249100,0.0,0.0
2021-02-19 00:00:00-05:00,267.9880178207571,268.3951773652327,258.34538273459236,259.74560546875,25622600,0.0,0.0
2021-02-22 00:00:00-05:00,256.1606138777245,261.2450916067546,255.74351408166407,258.5240783691406,17434900,0.0,0.0
2021-02-23 00:00:00-05:00,257.6999099486897,265.604684827942,253.19140952092832,264.0157775878906,21924600,0.0,0.0
2021-02-24 00:00:00-05:00,260.5102256472287,264.53214932336675,256.5975849753341,262.47650146484375,15736100,0.0,0.0
2021-02-25 00:00:00-05:00,260.480444082425,265.08827150301914,252.2777481716755,252.92324829101562,19053100,0.0,0.0
2021-02-26 00:00:00-05:00,254.69091492301746,263.70791526056945,254.69091492301746,255.8329315185547,26619500,0.0,0.0
2021-03-01 00:00:00-05:00,259.01076266266045,264.8003080425841,256.1110046545927,263.0723876953125,22157300,0.0,0.0
2021-03-02 00:00:00-05:00,263.93630511685126,264.85984651108265,256.8557604826505,257.2033386230469,15191700,0.0,0.0
2021-03-03 00:00:00-05:00,258.4844284037407,259.1795544591081,253.33042797944327,253.63827514648438,15513500,0.0,0.0
2021-03-04 00:00:00-05:00,254.69088607980996,264.6413671039277,251.74148755772686,255.852783203125,31626500,0.0,0.0
2021-03-05 00:00:00-05:00,258.8618031452885,263.60864412929794,253.8368905187001,262.4467468261719,26820100,0.0,0.0
2021-03-08 00:00:00-05:00,263.7079128586234,263.7377035415093,253.28076471915193,253.53895568847656,18391800,0.0,0.0
2021-03-09 00:00:00-05:00,259.3682706480934,266.66729211138085,258.00777874861495,263.8966369628906,22039700,0.0,0.0
2021-03-10 00:00:00-05:00,266.77648503964184,267.1041825272053,261.04649157172383,263.0624084472656,14210300,0.0,0.0
2021-03-11 00:00:00-05:00,266.2501693141146,275.972266867677,265.9622027962827,271.98016357421875,21834000,0.0,0.0
2021-03-12 00:00:00-05:00,267.2730343215098,267.86884797479286,262.1885254683939,266.53814697265625,20600200,0.0,0.0
2021-03-15 00:00:00-04:00,267.213455344063,274.04573559254817,266.6374919734589,271.85107421875,16844800,0.0,0.0
2021-03-16 00:00:00-04:00,274.1648374392851,280.1828274899557,272.89371792930007,277.3426513671875,22437700,0.0,0.0
2021-03-17 00:00:00-04:00,273.7974438086778,284.24448797008944,273.49953697383603,282.0398864746094,21315000,0.0,0.0
2021-03-18 00:00:00-04:00,277.92858482314426,283.2116881663582,276.3496180179357,276.687255859375,18728300,0.0,0.0
2021-03-19 00:00:00-04:00,279.2691890055399,290.76884566116183,279.2493386548787,288.0975036621094,38930500,0.0,0.0
2021-03-22 00:00:00-04:00,288.4352224866444,297.6309672357557,284.7608764742998,291.5037841796875,28273100,0.0,0.0
2021-03-23 00:00:00-04:00,291.11646090364803,295.9328233174748,287.79963356760106,288.61395263671875,23000900,0.0,0.0
2021-03-24 00:00:00-04:00,288.9813865930339,289.6963932978706,279.20964849752187,280.182861328125,18675000,0.0,0.0
2021-03-25 00:00:00-04:00,279.03087841779615,286.0617517724904,275.82327372146733,276.806396484375,24505600,0.0,0.0
2021-03-26 00:00:00-04:00,276.3694427158467,282.5264459269405,275.84312049630233,281.05670166015625,17629200,0.0,0.0
2021-03-29 00:00:00-04:00,283.78765555297224,291.1462573927489,282.72510097717293,288.8026428222656,21718800,0.0,0.0
2021-03-30 00:00:00-04:00,287.819489559495,290.44119091458725,284.7112272475432,286.002197265625,17474500,0.0,0.0
2021-03-31 00:00:00-04:00,287.9783624230208,294.4432129861294,286.60793047822534,292.48687744140625,19498200,0.0,0.0
2021-04-01 00:00:00-04:00,296.3300202168841,300.3022725798608,294.54251877589684,296.5882263183594,17616000,0.0,0.0
2021-04-05 00:00:00-04:00,298.80276535214335,308.614203147411,298.5942002846461,306.7671203613281,28237000,0.0,0.0
2021-04-06 00:00:00-04:00,306.6976489192928,309.1902473618839,303.1325555067955,304.13555908203125,17335200,0.0,0.0
2021-04-07 00:00:00-04:00,304.2150051538261,312.07013942816747,303.3808356254739,310.9181823730469,22855200,0.0,0.0
2021-04-08 00:00:00-04:00,312.6659247488208,313.688778534992,307.8992036600971,310.8486022949219,20894100,0.0,0.0
2021-04-09 00:00:00-04:00,309.23986644593833,312.55669381171714,308.177281575922,310.2925109863281,15988600,0.0,0.0
