Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00-05:00,110.50441435762045,111.23338325349482,109.59979337390295,110.08283996582031,8072600,0.0,0.0
2020-12-29 00:00:00-05:00,110.83817124269342,110.90843476776945,109.68763449754219,109.79302978515625,8389200,0.0,0.0
2020-12-30 00:00:00-05:00,110.21458364976728,110.53076277207974,109.69640529418157,110.10041046142578,7398000,0.0,0.0
2020-12-31 00:00:00-05:00,109.86326410985707,111.83060220488962,109.62613313716237,111.60224914550781,8580200,0.0,0.0
2021-01-04 00:00:00-05:00,111.97990845332896,112.29608755442943,109.59100266754638,110.54832458496094,16819900,0.0,0.0
2021-01-05 00:00:00-05:00,110.56601803585446,111.7248472199308,109.486806264693,111.14985656738281,13731200,0.9,0.0
2021-01-06 00:00:00-05:00,114.89170949331846,117.44819977533642,113.12250494371787,116.36898803710938,24909100,0.0,0.0
2021-01-07 00:00:00-05:00,120.03121600833904,122.24271305765502,119.35007113773582,120.19043731689453,21940400,0.0,0.0
2021-01-08 00:00:00-05:00,120.27891036194823,120.6150622544728,118.64239704065592,120.3231430053711,12035100,0.0,0.0
2021-01-11 00:00:00-05:00,119.0493368284232,122.25158093720471,118.63357421234373,122.118896484375,15937900,0.0,0.0
2021-01-12 00:00:00-05:00,123.34845094957177,125.31226123991478,122.80884517613687,124.03843688964844,18033500,0.0,0.0
2021-01-13 00:00:00-05:00,122.59655498123286,124.54266980878609,122.16311017066828,124.15345764160156,14816800,0.0,0.0
2021-01-14 00:00:00-05:00,124.27730156698222,126.2764901774449,123.84384325633825,124.87882232666016,18565600,0.0,0.0
2021-01-15 00:00:00-05:00,121.57042222209964,125.30343071747929,121.1988922981212,122.64079284667969,27881000,0.0,0.0
2021-01-19 00:00:00-05:00,123.71999220970474,124.46305198323886,121.91541654570663,122.11001586914062,19843800,0.0,0.0
2021-01-20 00:00:00-05:00,121.9154210619852,122.22502256347329,119.81007146107368,120.2789077758789,16028800,0.0,0.0
2021-01-21 00:00:00-05:00,120.03124060509111,120.44700321539297,118.81934429305484,119.2704849243164,13411700,0.0,0.0
2021-01-22 00:00:00-05:00,117.37742844924055,118.89008498684125,116.94397013546143,118.35047912597656,12933200,0.0,0.0
2021-01-25 00:00:00-05:00,116.89091048096732,117.80204636459386,115.05094295442662,116.87321472167969,14212800,0.0,0.0
2021-01-26 00:00:00-05:00,117.43048675397273,117.80201661773941,116.1831992483879,116.3955078125,11307800,0.0,0.0
2021-01-27 00:00:00-05:00,114.63517262800994,114.86517698953236,112.65367290537654,113.10482025146484,17603900,0.0,0.0
2021-01-28 00:00:00-05:00,114.90942020142671,116.91746398171442,114.10444526125168,115.0951919555664,13761800,0.0,0.0
2021-01-29 00:00:00-05:00,116.05053554667185,116.51937189877083,113.39673876215308,113.82134246826172,14808100,0.0,0.0
2021-02-01 00:00:00-05:00,114.467099795841,115.05979297601515,113.65327037401816,114.66171264648438,11080700,0.0,0.0
2021-02-02 00:00:00-05:00,116.71399779479086,118.88126271159553,116.07708541544851,118.19127655029297,12253600,0.0,0.0
2021-02-03 00:00:00-05:00,118.22664333818133,120.09314764791284,118.10280002607202,119.5447006225586,10600800,0.0,0.0
2021-02-04 00:00:00-05:00,119.83661536645198,122.65848804781446,119.83661536645198,122.2957992553711,12419500,0.0,0.0
2021-02-05 00:00:00-05:00,123.3042411287658,123.39270641864479,121.52620218462617,122.05695343017578,10051300,0.0,0.0
2021-02-08 00:00:00-05:00,122.2515429142792,124.10920566357967,122.23384716010243,123.96766662597656,10136400,0.0,0.0
2021-02-09 00:00:00-05:00,123.33962261808657,123.8261547303011,122.55233010846979,123.47232055664062,8614800,0.0,0.0
2021-02-10 00:00:00-05:00,123.84386651542627,124.61346336658372,122.99464549166855,123.54310607910156,10323200,0.0,0.0
2021-02-11 00:00:00-05:00,123.54312087613633,124.33041358193522,122.26929593688602,123.19812774658203,9201000,0.0,0.0
2021-02-12 00:00:00-05:00,123.00350027329957,125.26807167558083,122.95926762133574,124.94961547851562,8324600,0.0,0.0
2021-02-16 00:00:00-05:00,126.98417132023124,128.54991510980597,125.96687451432018,127.95722198486328,12130600,0.0,0.0
2021-02-17 00:00:00-05:00,127.33798897044537,128.60297221782562,126.60377037892783,128.35528564453125,10810100,0.0,0.0
2021-02-18 00:00:00-05:00,127.38224823940674,128.9656744138584,126.85148347257905,128.78875732421875,10587800,0.0,0.0
2021-02-19 00:00:00-05:00,129.0276022783173,131.66370334725357,129.0276022783173,130.93833923339844,11969800,0.0,0.0
2021-02-22 00:00:00-05:00,129.92104924074323,132.85792436425152,129.85027970184925,132.16793823242188,11488400,0.0,0.0
2021-02-23 00:00:00-05:00,134.02559540505837,134.73327733512977,132.3271668716331,133.22946166992188,16234400,0.0,0.0
2021-02-24 00:00:00-05:00,132.78714249873033,136.0159231108233,132.78714249873033,135.57362365722656,15061400,0.0,0.0
2021-02-25 00:00:00-05:00,136.4670476084149,137.02433562055867,133.21171731673095,133.73362731933594,18127700,0.0,0.0
2021-02-26 00:00:00-05:00,132.9551998792817,133.45941416704,129.60256293049372,130.1864013671875,19829200,0.0,0.0
2021-03-01 00:00:00-05:00,132.26520760844699,133.91056180755265,131.3452173584602,133.13211059570312,14845500,0.0,0.0
2021-03-02 00:00:00-05:00,132.7605978324646,134.26441318699838,132.5482892479311,132.69866943359375,14221700,0.0,0.0
2021-03-03 00:00:00-05:00,133.77793491001103,137.09518195150645,133.41525949188792,135.26406860351562,14324100,0.0,0.0
2021-03-04 00:00:00-05:00,134.998657133039,136.56440117960418,131.46910218004555,133.1852264404297,20093900,0.0,0.0
2021-03-05 00:00:00-05:00,135.53821764684662,135.77706308187356,130.89407434325165,133.4947967529297,18465100,0.0,0.0
2021-03-08 00:00:00-05:00,134.87484279098078,137.51979929131505,133.3533310681152,135.26406860351562,17133300,0.0,0.0
2021-03-09 00:00:00-05:00,134.01678120054498,136.44942904411923,132.53066099692325,134.30870056152344,16238800,0.0,0.0
2021-03-10 00:00:00-05:00,134.3794344397028,138.13898010885475,134.0255867485665,137.22784423828125,14342200,0.0,0.0
2021-03-11 00:00:00-05:00,136.3255655333371,138.13014172771022,135.6621162195673,136.51133728027344,11771500,0.0,0.0
2021-03-12 00:00:00-05:00,138.7581981753952,139.43934317742438,137.1747719216441,138.130126953125,12849500,0.0,0.0
2021-03-15 00:00:00-04:00,138.3070564929804,138.81127089474856,136.19286546197114,137.4401397705078,12101100,0.0,0.0
2021-03-16 00:00:00-04:00,136.30785357399216,136.7590076924054,134.62712091133724,135.79478454589844,12805600,0.0,0.0
2021-03-17 00:00:00-04:00,137.4135782952125,138.77586804512734,135.38785292416864,137.1924285888672,13952400,0.0,0.0
2021-03-18 00:00:00-04:00,139.41281209696447,143.03081887900163,138.97935371435443,139.45703125,21898500,0.0,0.0
2021-03-19 00:00:00-04:00,137.56396107059388,137.9443455915944,133.74250109177612,137.23666381835938,54418800,0.0,0.0
2021-03-22 00:00:00-04:00,135.1667303933186,136.20170960735004,133.22945641657662,133.54791259765625,19944800,0.0,0.0
2021-03-23 00:00:00-04:00,132.98178562591332,134.56521209134934,131.76988916636878,132.21218872070312,17076300,0.0,0.0
2021-03-24 00:00:00-04:00,132.6898190584328,135.5028367434765,132.56597576722785,133.23826599121094,13079800,0.0,0.0
2021-03-25 00:00:00-04:00,132.6898268840153,135.31708653615138,132.09714727701555,134.945556640625,15608300,0.0,0.0
2021-03-26 00:00:00-04:00,136.4936014558951,137.5108847059207,134.94555351147807,137.1924285888672,16754400,0.0,0.0
2021-03-29 00:00:00-04:00,134.56517367523213,135.98937837351843,133.60980529086237,135.060546875,17570300,0.0,0.0
2021-03-30 00:00:00-04:00,136.63519554248032,137.88247013024585,136.12212639735228,136.6528778076172,13184300,0.0,0.0
2021-03-31 00:00:00-04:00,135.5913377814664,136.66170854323838,134.56519967062727,134.66250610351562,16736700,0.0,0.0
2021-04-01 00:00:00-04:00,134.37055969221166,136.04245097601293,134.06095819397126,135.97169494628906,16561500,0.0,0.0
2021-04-05 00:00:00-04:00,137.3864783924563,137.86698276565198,135.7848333548847,136.6924285888672,13508000,0.9,0.0
2021-04-06 00:00:00-04:00,135.9539281078481,137.2797485712247,135.12641215170032,135.73147583007812,13071600,0.0,0.0
2021-04-07 00:00:00-04:00,136.22973976275662,138.1250233722288,135.82931492010522,137.8580780029297,16903500,0.0,0.0
2021-04-08 00:00:00-04:00,137.0305941091157,138.37420089076005,135.52681463774067,138.0271759033203,12335500,0.0,0.0
2021-04-09 00:00:00-04:00,138.641114925641,139.73557601088467,137.89367874925048,139.059326171875,12122400,0.0,0.0
2021-04-12 00:00:00-04:00,138.43649155393828,139.92247101588313,138.42759835143863,138.76571655273438,12273400,0.0,0.0
2021-04-13 00:00:00-04:00,137.69793389911038,138.09834520789136,135.6335706346469,137.11065673828125,16113600,0.0,0.0
2021-04-14 00:00:00-04:00,134.77934956690817,136.8792990267172,134.29884517753345,134.54800415039062,19939600,0.0,0.0
2021-04-15 00:00:00-04:00,134.58359910286302,135.42891486108562,132.86627440501968,135.4022216796875,17694100,0.0,0.0
2021-04-16 00:00:00-04:00,136.91491420086862,137.48439144986435,135.86494603885495,136.40773010253906,13773400,0.0,0.0
2021-04-19 00:00:00-04:00,136.51448713578375,136.92380522581166,135.44671911395525,135.82933044433594,11900200,0.0,0.0
2021-04-20 00:00:00-04:00,135.01963741960063,135.02853062271333,132.27011698792484,132.82180786132812,13716700,0.0,0.0
2021-04-21 00:00:00-04:00,131.504853488271,134.0141211440943,130.61504457384967,133.9518280029297,12236700,0.0,0.0
2021-04-22 00:00:00-04:00,133.67600360044878,133.7382967482253,131.03326975792046,131.1311492919922,15256100,0.0,0.0
2021-04-23 00:00:00-04:00,130.96209264068943,134.47684933543007,130.52609488514796,133.6404266357422,14041900,0.0,0.0
2021-04-26 00:00:00-04:00,134.16539406739864,135.66028018228653,133.80947591392436,133.96963500976562,10799100,0.0,0.0
2021-04-27 00:00:00-04:00,133.91623101352658,134.86833299370096,133.56920610748477,134.58358764648438,12821200,0.0,0.0
2021-04-28 00:00:00-04:00,135.63358653534854,136.0429046710835,134.7170843030076,135.45562744140625,8943700,0.0,0.0
2021-04-29 00:00:00-04:00,136.62125417241137,138.16952656486842,136.31872240135627,138.08944702148438,12976900,0.0,0.0
2021-04-30 00:00:00-04:00,137.11956342706043,137.46658837142994,136.14966136121137,136.86151123046875,11705100,0.0,0.0
2021-05-03 00:00:00-04:00,137.78692561115918,138.34749603440534,136.2564530835075,136.4611053466797,11801100,0.0,0.0
2021-05-04 00:00:00-04:00,136.0250715541647,138.489845815968,135.37551490966675,138.34747314453125,12977700,0.0,0.0
2021-05-05 00:00:00-04:00,138.81020622322603,140.8389696895267,137.59117221847214,140.1627197265625,10506700,0.0,0.0
2021-05-06 00:00:00-04:00,140.65210339702773,143.09907794260658,139.84237401609494,142.9833984375,13542400,0.0,0.0
2021-05-07 00:00:00-04:00,139.8957579581598,143.7041390079043,139.71779889158796,143.47279357910156,14257800,0.0,0.0
2021-05-10 00:00:00-04:00,143.70411668345366,145.68838644341577,143.36598500531144,143.45497131347656,14014300,0.0,0.0
2021-05-11 00:00:00-04:00,143.33040395065734,144.4960513129199,140.62537757988474,141.07028198242188,15451700,0.0,0.0
2021-05-12 00:00:00-04:00,142.022408703743,143.06348355805764,139.72669995676432,140.1004180908203,14381700,0.0,0.0
2021-05-13 00:00:00-04:00,140.7499750683678,144.54946313714376,140.30507058744251,143.7041473388672,15395000,0.0,0.0
2021-05-14 00:00:00-04:00,144.49605977252375,146.3290638459063,144.14014166061855,145.9375457763672,10584000,0.0,0.0
2021-05-17 00:00:00-04:00,145.36810207163947,146.68502925874853,145.06557024922608,146.5248565673828,9886800,0.0,0.0
2021-05-18 00:00:00-04:00,146.53367608312885,147.2633256639946,144.36255446929363,144.46043395996094,11098100,0.0,0.0
2021-05-19 00:00:00-04:00,143.2592371742022,143.4193962638256,141.15928756445305,143.35711669921875,13278900,0.0,0.0
2021-05-20 00:00:00-04:00,143.10794067382812,144.02444258593138,141.94229340177856,143.10794067382812,10426000,0.0,0.0
2021-05-21 00:00:00-04:00,143.56178892020924,145.23463427958345,143.20587073104429,144.73634338378906,10249000,0.0,0.0
2021-05-24 00:00:00-04:00,145.3592042944036,146.1333338089843,144.2558362047025,145.5193634033203,9440300,0.0,0.0
2021-05-25 00:00:00-04:00,145.79518161740947,147.44131979958968,143.7575118018748,144.01556396484375,12609100,0.0,0.0
2021-05-26 00:00:00-04:00,145.546044550886,145.697310430711,143.5350677990106,143.99777221679688,13058300,0.0,0.0
2021-05-27 00:00:00-04:00,145.8841957854339,146.5960457641102,144.6562684890616,146.24012756347656,15707500,0.0,0.0
2021-05-28 00:00:00-04:00,146.53374700639864,146.765106047629,145.2702197918484,146.14224243164062,10291300,0.0,0.0
2021-06-01 00:00:00-04:00,147.59258918802166,148.517997992756,147.24556428059765,147.7527618408203,9445400,0.0,0.0
2021-06-02 00:00:00-04:00,148.82944100472022,148.98961367695728,147.29007531342415,147.7616729736328,10498600,0.0,0.0
2021-06-03 00:00:00-04:00,147.18329297254476,148.82053808512802,146.51593629951728,147.8595428466797,13354400,0.0,0.0
2021-06-04 00:00:00-04:00,147.89515547700265,148.30446000151295,146.8451738278965,148.0998077392578,8510800,0.0,0.0
2021-06-07 00:00:00-04:00,148.598087134076,148.68707345553798,146.94304202769,147.40574645996094,7267200,0.0,0.0
2021-06-08 00:00:00-04:00,146.36469896579246,147.49474671014417,145.18125127216123,146.81849670410156,10370700,0.0,0.0
2021-06-09 00:00:00-04:00,146.0532262946167,146.12441263297703,144.39818126560513,144.98545837402344,12377400,0.0,0.0
2021-06-10 00:00:00-04:00,146.2490066422362,147.0320429008984,142.64527750486664,142.72535705566406,12119400,0.0,0.0
2021-06-11 00:00:00-04:00,142.75204463486938,143.43720133429977,141.53301070700815,142.62747192382812,13683800,0.0,0.0
2021-06-14 00:00:00-04:00,142.50287867080783,142.663051320433,139.3974545441425,140.20718383789062,19917900,0.0,0.0
2021-06-15 00:00:00-04:00,139.43306460018684,139.62882366218957,137.14626257938409,138.08055114746094,24485500,0.0,0.0
2021-06-16 00:00:00-04:00,137.6801321984925,140.25167946797606,136.23864607392724,139.05044555664062,25321200,0.0,0.0
2021-06-17 00:00:00-04:00,139.7889893309087,140.1093210910895,134.58360162232225,135.0373992919922,29722400,0.0,0.0
2021-06-18 00:00:00-04:00,132.8485005881537,133.204418795161,131.30022787511257,131.6205596923828,43595700,0.0,0.0
2021-06-21 00:00:00-04:00,132.65272415525106,134.53911484505966,132.59933778892176,133.8539581298828,18664800,0.0,0.0
2021-06-22 00:00:00-04:00,134.0052280588285,134.33445301267932,132.27899659097162,133.658203125,14251200,0.0,0.0
2021-06-23 00:00:00-04:00,133.6493185753359,135.28656399302346,133.5514390352889,134.4679412841797,12733300,0.0,0.0
2021-06-24 00:00:00-04:00,135.17978886976073,136.24755701130152,134.55692525197932,135.70477294921875,13733200,0.0,0.0
2021-06-25 00:00:00-04:00,135.7759612984401,137.47549986276502,134.95733859197676,137.07508850097656,15484900,0.0,0.0
2021-06-28 00:00:00-04:00,136.76360436610796,137.45765411611364,135.35770488913622,137.32418823242188,14125800,0.0,0.0
2021-06-29 00:00:00-04:00,137.92037226535405,139.0860196908247,136.6835385023287,137.15513610839844,14528700,0.0,0.0
2021-06-30 00:00:00-04:00,136.80812685063347,138.8813833453661,136.77254046648758,138.40087890625,12531000,0.0,0.0
2021-07-01 00:00:00-04:00,139.0415445863861,139.8245808237543,138.29410831112043,139.7711944580078,10479400,0.0,0.0
2021-07-02 00:00:00-04:00,139.56536632072456,139.89650216347022,138.82256727061323,139.636962890625,11424000,0.9,0.0
2021-07-06 00:00:00-04:00,139.41323184313765,139.41323184313765,136.3436056531514,137.292236328125,15083400,0.0,0.0
2021-07-07 00:00:00-04:00,136.03929154737324,138.07080121249075,135.62762840726398,137.4532928466797,12271800,0.0,0.0
2021-07-08 00:00:00-04:00,135.68131660210292,136.504656502713,134.27625981186898,135.0817108154297,17834600,0.0,0.0
2021-07-09 00:00:00-04:00,136.9700529087115,139.7443482471776,136.54943160336532,139.40428161621094,13694500,0.0,0.0
2021-07-12 00:00:00-04:00,138.1334805124015,142.4381237113082,137.76655320025083,141.39999389648438,19940400,0.0,0.0
2021-07-13 00:00:00-04:00,139.65484253197405,140.85405415582431,137.37275174258025,139.29685974121094,22671700,0.0,0.0
2021-07-14 00:00:00-04:00,139.5653545293471,140.7556217990376,136.88054483533344,138.8225555419922,14622800,0.0,0.0
2021-07-15 00:00:00-04:00,137.7307035708248,140.0843906226132,137.55171902575756,139.12681579589844,11539300,0.0,0.0
2021-07-16 00:00:00-04:00,139.57429391594212,139.86066647729365,135.15330569447264,135.94979858398438,14002700,0.0,0.0
2021-07-19 00:00:00-04:00,132.94280979595786,134.07938288895875,130.40119360468884,131.52880859375,22172900,0.0,0.0
2021-07-20 00:00:00-04:00,131.12609231558446,135.24279178711066,130.95605220539107,133.98094177246094,15385200,0.0,0.0
2021-07-21 00:00:00-04:00,136.0751066233586,137.50699692538285,135.457598212308,136.8000030517578,12356700,0.0,0.0
2021-07-22 00:00:00-04:00,136.81792184677872,137.31908419475744,134.21365287176457,135.07278442382812,9913300,0.0,0.0
2021-07-23 00:00:00-04:00,135.56499114063305,136.7821054520513,134.46422295598927,134.81324768066406,9666100,0.0,0.0
2021-07-26 00:00:00-04:00,134.4105176422135,135.99455910052043,134.3926150882963,135.7171173095703,8208000,0.0,0.0
2021-07-27 00:00:00-04:00,134.5984759531993,136.46890405861012,134.06152211966622,135.5381622314453,11218700,0.0,0.0
2021-07-28 00:00:00-04:00,136.28984998656583,136.71942926427744,135.0280001182671,135.7618408203125,9217300,0.0,0.0
2021-07-29 00:00:00-04:00,137.05055299477067,137.70385271098976,135.9497851006066,136.92526245117188,9063500,0.0,0.0
2021-07-30 00:00:00-04:00,136.54943287128205,137.52491052224934,135.31441595001937,135.83348083496094,9805200,0.0,0.0
2021-08-02 00:00:00-04:00,136.0571824865192,138.22292697861263,135.19805117271397,135.28753662109375,10203200,0.0,0.0
2021-08-03 00:00:00-04:00,135.98560075253317,137.2116730641887,133.81091157532362,136.82684326171875,10394800,0.0,0.0
2021-08-04 00:00:00-04:00,135.35917943655278,137.25644092066517,135.05490422790282,135.35023498535156,10155000,0.0,0.0
2021-08-05 00:00:00-04:00,136.2809796387303,137.54284384878298,136.0393428705888,137.0595703125,9151500,0.0,0.0
2021-08-06 00:00:00-04:00,138.8851982501705,141.23888562565875,138.81360169116792,140.95249938964844,13328800,0.0,0.0
2021-08-09 00:00:00-04:00,140.97039411513904,141.89217757068315,139.52058777322824,140.80035400390625,9516900,0.0,0.0
2021-08-10 00:00:00-04:00,140.27235765065342,143.17194328937342,139.88752783901163,142.527587890625,8667000,0.0,0.0
2021-08-11 00:00:00-04:00,143.18983671505433,144.53224143425797,142.3664967926204,144.22796630859375,9156500,0.0,0.0
2021-08-12 00:00:00-04:00,144.8723484996065,145.3108587161534,143.68208112277293,144.7917938232422,8844200,0.0,0.0
2021-08-13 00:00:00-04:00,144.79175346786033,145.12288922014508,142.80500723238026,143.1719207763672,8980900,0.0,0.0
2021-08-16 00:00:00-04:00,142.24121213310073,142.3217531422392,140.30814597989212,142.2322540283203,8755800,0.0,0.0
2021-08-17 00:00:00-04:00,141.01515296902156,142.16961506280526,138.95679625710312,140.51397705078125,9347200,0.0,0.0
2021-08-18 00:00:00-04:00,139.88753756439817,141.40892705112915,139.0194479711669,139.23423767089844,8065500,0.0,0.0
2021-08-19 00:00:00-04:00,137.06844598479472,139.2162876268584,136.93419734738814,138.07077026367188,9517700,0.0,0.0
2021-08-20 00:00:00-04:00,138.13344697401484,138.62565109861626,137.0684704101092,138.46456909179688,6974100,0.0,0.0
2021-08-23 00:00:00-04:00,139.01049828257183,140.58558172096613,138.929957269076,140.23655700683594,7934600,0.0,0.0
2021-08-24 00:00:00-04:00,140.50503892312258,141.89219331241043,140.38869280134062,141.10464477539062,7670900,0.0,0.0
2021-08-25 00:00:00-04:00,141.8563983269616,144.7828448898317,141.22100097568634,144.01319885253906,11335000,0.0,0.0
2021-08-26 00:00:00-04:00,145.21244007308277,146.61749740206483,144.21905968008042,144.7560272216797,11027500,0.0,0.0
2021-08-27 00:00:00-04:00,144.75601313725096,146.01787717827648,144.31748923242387,145.91943359375,8780200,0.0,0.0
2021-08-30 00:00:00-04:00,146.0625961603082,146.31317729469612,143.0824558952867,143.5836181640625,7937600,0.0,0.0
2021-08-31 00:00:00-04:00,143.58360433717974,144.41588867003878,142.60812689684613,143.14508056640625,12340800,0.0,0.0
2021-09-01 00:00:00-04:00,143.38669238475782,143.86995196919574,142.2680220307734,142.93922424316406,8729900,0.0,0.0
2021-09-02 00:00:00-04:00,143.2077729128294,144.6307189721307,142.67974988759954,143.60154724121094,8813300,0.0,0.0
2021-09-03 00:00:00-04:00,143.5388663521529,143.9863346073383,142.42914016325997,142.73342895507812,7959700,0.0,0.0
2021-09-07 00:00:00-04:00,143.18089851308284,144.42485972759135,142.25911499146525,142.48284912109375,9285600,0.0,0.0
2021-09-08 00:00:00-04:00,142.19648263021298,142.81399109865737,141.4357810215628,141.8474578857422,7852700,0.0,0.0
2021-09-09 00:00:00-04:00,141.641595409479,143.93263053082376,141.47155529950248,142.46493530273438,7904300,0.0,0.0
